"itemSet","support"
600,291013
["?"],0.3052683407188577
["y"],0.5910881339241753
["p"],1
["f"],1
["c"],0.8552437223042836
["k"],0.6469719350073855
["e"],0.9645494830132939
["d"],0.38749384539635645
["o"],0.9217134416543574
["n"],0.8778926637124569
["b"],0.9470704086656819
["g"],0.5209256523879862
["l"],0.31117676021664203
["s"],0.8028064992614475
["t"],0.7602166420482521
["v"],0.49729197439684886
["w"],0.9763663220088626
["x"],0.4500246184145741
["c","e","o","t","w","y"],0.38847858197932056
["b","c","e","n","s","y"],0.3753077301821763
["b","c","e","n","t","y"],0.3810930576070901
["b","c","e","n","w","y"],0.465780403741999
["c","e","n","s","t","y"],0.37813884785819796
["c","e","n","s","w","y"],0.39106351550960117
["c","e","n","t","w","y"],0.396848842934515
["b","c","e","s","t","y"],0.37518463810930575
["b","c","e","s","w","y"],0.37629246676514033
["b","c","e","t","w","y"],0.39389463318562284
["c","e","s","t","w","y"],0.3909404234367307
["b","c","n","o","s","y"],0.3551206302314131
["b","c","n","o","t","y"],0.3599212210733629
["b","c","n","o","w","y"],0.4401772525849335
["c","n","o","s","t","y"],0.3579517479074348
["c","n","o","s","w","y"],0.370876415558838
["c","n","o","t","w","y"],0.37567700640078777
["b","c","o","s","t","y"],0.35499753815854257
["b","c","o","s","w","y"],0.35610536681437716
["b","c","o","t","w","y"],0.3727227966518956
["c","o","s","t","w","y"],0.3707533234859675
["b","c","n","s","t","y"],0.362383062530773
["b","c","n","s","w","y"],0.3634908911866076
["b","c","n","t","w","y"],0.3810930576070901
["c","n","s","t","w","y"],0.37813884785819796
["b","c","s","t","w","y"],0.37518463810930575
["b","e","k","n","o","y"],0.30908419497784345
["e","k","n","o","w","y"],0.32287050713934023
["b","e","k","o","w","y"],0.3809699655342196
["b","e","k","n","w","y"],0.31499261447562776
["b","k","n","o","w","y"],0.30612998522895124
["b","e","n","o","s","y"],0.362136878385032
["b","e","n","o","t","y"],0.3658296405711472
["b","e","n","o","w","y"],0.44756277695716395
["e","n","o","s","t","y"],0.3638601674052191
["e","n","o","s","w","y"],0.37789266371245694
["e","n","o","t","w","y"],0.38158542589857214
["b","e","o","s","t","y"],0.36090595765632694
["b","e","o","s","w","y"],0.36312161496799605
["b","e","o","t","w","y"],0.37863121614968
["e","o","s","t","w","y"],0.3766617429837518
["b","e","n","s","t","y"],0.3682914820285574
["b","e","n","s","w","y"],0.3705071393402265
["b","e","n","t","w","y"],0.3870014771048744
["e","n","s","t","w","y"],0.38404726735598227
["b","e","s","t","w","y"],0.3810930576070901
["b","n","o","s","t","y"],0.3481043820777942
["b","n","o","s","w","y"],0.3503200393894633
["b","n","o","t","w","y"],0.3658296405711472
["n","o","s","t","w","y"],0.3638601674052191
["b","o","s","t","w","y"],0.36090595765632694
["b","n","s","t","w","y"],0.3682914820285574
["c","e","f","k","o","p"],0.5445593303791236
["c","e","f","k","n","p"],0.4707040866568193
["b","c","e","f","k","p"],0.5270802560315115
["c","e","f","k","p","s"],0.3709995076317085
["c","e","f","k","p","t"],0.36312161496799605
["c","e","f","k","p","v"],0.3375184638109306
["c","e","f","k","p","w"],0.551452486459872
["c","f","k","n","o","p"],0.45790251107828656
["b","c","f","k","o","p"],0.5142786804529789
["c","f","k","o","p","s"],0.36287543082225504
["c","f","k","o","p","t"],0.35475135401280156
["c","f","k","o","p","v"],0.3375184638109306
["c","f","k","o","p","w"],0.5386509108813392
["b","c","f","k","n","p"],0.4404234367306745
["c","f","k","n","p","s"],0.3552437223042836
["c","f","k","n","p","t"],0.34736582964057117
["c","f","k","n","p","v"],0.3020679468242245
["c","f","k","n","p","w"],0.464795667159035
["b","c","f","k","p","s"],0.34391925160019693
["b","c","f","k","p","t"],0.3434268833087149
["b","c","f","k","p","v"],0.3210241260462826
["b","c","f","k","p","w"],0.5211718365337272
["c","f","k","p","s","t"],0.345150172328902
["c","f","k","p","s","w"],0.36509108813392416
["c","f","k","p","t","w"],0.36312161496799605
["c","f","k","p","v","w"],0.3345642540620384
["c","d","e","f","o","p"],0.3702609551944855
["c","d","e","f","n","p"],0.3520433284096504
["b","c","d","e","f","p"],0.36681437715411125
["c","d","e","f","p","s"],0.30773018217626785
["c","d","e","f","p","w"],0.37567700640078777
["c","e","f","n","o","p"],0.690300344657804
["b","c","e","f","o","p"],0.724027572624323
["c","e","f","g","o","p"],0.3604135893648449
["c","e","f","l","o","p"],0.3023141309699655
["c","e","f","o","p","s"],0.5940423436730674
["c","e","f","o","p","t"],0.5445593303791236
["c","e","f","o","p","v"],0.45396356474643035
["c","e","f","o","p","w"],0.7533234859675036
["c","e","f","o","p","x"],0.35450516986706054
["b","c","e","f","n","p"],0.6802067946824224
["c","e","f","g","n","p"],0.3023141309699655
["c","e","f","n","p","s"],0.6157065484982767
["c","e","f","n","p","t"],0.5672082717872969
["c","e","f","n","p","v"],0.4293451501723289
["c","e","f","n","p","w"],0.7095027080256031
["c","e","f","n","p","x"],0.3229935992122107
["b","c","e","f","g","p"],0.34416543574593794
["b","c","e","f","l","p"],0.30157557853274247
["b","c","e","f","p","s"],0.5822255046774988
["b","c","e","f","p","t"],0.551452486459872
["b","c","e","f","p","v"],0.43722304283604135
["b","c","e","f","p","w"],0.7432299359921221
["b","c","e","f","p","x"],0.34268833087149186
["c","e","f","g","p","w"],0.36730674544559333
["c","e","f","p","s","t"],0.5642540620384048
["c","e","f","p","s","v"],0.362629246676514
["c","e","f","p","s","w"],0.6078286558345642
["c","e","f","p","t","v"],0.345642540620384
["c","e","f","p","t","w"],0.5829640571147218
["c","e","f","p","v","w"],0.4529788281634663
["c","e","f","p","w","x"],0.3604135893648449
["c","d","f","n","o","p"],0.3466272772033481
["b","c","d","f","o","p"],0.36139832594780896
["c","d","f","o","p","s"],0.3072378138847858
["c","d","f","o","p","w"],0.3702609551944855
["b","c","d","f","n","p"],0.3431806991629739
["c","d","f","n","p","s"],0.30773018217626785
["c","d","f","n","p","w"],0.3520433284096504
["b","c","d","f","p","s"],0.3018217626784835
["b","c","d","f","p","w"],0.36681437715411125
["c","d","f","p","s","w"],0.30773018217626785
["b","c","f","n","o","p"],0.6373707533234859
["c","f","n","o","p","s"],0.5782865583456426
["c","f","n","o","p","t"],0.5288035450516987
["c","f","n","o","p","v"],0.41851304775972425
["c","f","n","o","p","w"],0.6666666666666666
["c","f","n","o","p","x"],0.31117676021664203
["b","c","f","g","o","p"],0.36090595765632694
["b","c","f","l","o","p"],0.30157557853274247
["b","c","f","o","p","s"],0.5802560315115707
["b","c","f","o","p","t"],0.5484982767109798
["b","c","f","o","p","v"],0.4441161989167898
["b","c","f","o","p","w"],0.7358444116198917
["b","c","f","o","p","x"],0.34859675036927623
["c","f","g","o","p","w"],0.38404726735598227
["c","f","o","p","s","t"],0.5622845888724766
["c","f","o","p","s","v"],0.36952240275726245
["c","f","o","p","s","w"],0.6058591826686361
["c","f","o","p","t","v"],0.35253569670113244
["c","f","o","p","t","w"],0.5800098473658296
["c","f","o","p","v","w"],0.45987198424421466
["c","f","o","p","w","x"],0.3663220088626292
["b","c","f","n","p","s"],0.5664697193500738
["b","c","f","n","p","t"],0.535696701132447
["b","c","f","n","p","v"],0.4017725258493353
["b","c","f","n","p","w"],0.656573116691285
["c","f","g","n","p","w"],0.3023141309699655
["c","f","n","p","s","t"],0.5484982767109798
["c","f","n","p","s","v"],0.362629246676514
["c","f","n","p","s","w"],0.5920728705071393
["c","f","n","p","t","v"],0.345642540620384
["c","f","n","p","t","w"],0.5672082717872969
["c","f","n","p","v","w"],0.4175283111767602
["c","f","n","p","w","x"],0.3170851797144264
["b","c","f","g","p","w"],0.36779911373707536
["b","c","f","p","s","t"],0.568193008370261
["b","c","f","p","s","v"],0.3557360905957656
["b","c","f","p","s","w"],0.5940423436730674
["b","c","f","p","t","v"],0.3476120137863122
["b","c","f","p","t","w"],0.5869030034465781
["b","c","f","p","v","w"],0.4431314623338257
["b","c","f","p","w","x"],0.35450516986706054
["c","f","p","s","t","v"],0.345642540620384
["c","f","p","s","t","w"],0.5997045790251108
["c","f","p","s","v","w"],0.3685376661742984
["c","f","p","t","v","w"],0.36336779911373707
["e","f","k","n","o","p"],0.517971442639094
["b","e","f","k","o","p"],0.5743476120137863
["e","f","g","k","o","p"],0.30785327424913833
["e","f","k","o","p","s"],0.4190054160512063
["e","f","k","o","p","t"],0.413835548990645
["e","f","k","o","p","v"],0.33850320039389464
["e","f","k","o","p","w"],0.5987198424421467
["b","e","f","k","n","p"],0.5300344657804037
["e","f","k","n","p","s"],0.43870014771048743
["e","f","k","n","p","t"],0.4359921221073363
["e","f","k","n","p","v"],0.30305268340718855
["e","f","k","n","p","w"],0.5544066962087641
["b","e","f","g","k","p"],0.32311669128508125
["b","e","f","k","p","s"],0.4273756770064008
["b","e","f","k","p","t"],0.4320531757754801
["b","e","f","k","p","v"],0.32200886262924666
["b","e","f","k","p","w"],0.6107828655834564
["e","f","g","k","p","w"],0.33739537173806006
["e","f","k","p","s","t"],0.4278680452978828
["e","f","k","p","s","w"],0.448547513540128
["e","f","k","p","t","w"],0.4517479074347612
["e","f","k","p","v","w"],0.3355489906450025
["b","f","k","n","o","p"],0.4876907927129493
["f","k","n","o","p","s"],0.4032496307237814
["f","k","n","o","p","t"],0.39807976366322007
["f","k","n","o","p","v"],0.30305268340718855
["f","k","n","o","p","w"],0.5120630231413097
["b","f","k","o","p","s"],0.39192516001969474
["b","f","k","o","p","t"],0.39414081733136386
["b","f","k","o","p","v"],0.32200886262924666
["b","f","k","o","p","w"],0.568439192516002
["f","g","k","o","p","w"],0.30785327424913833
["f","k","o","p","s","t"],0.39241752831117677
["f","k","o","p","s","w"],0.41309699655342197
["f","k","o","p","t","w"],0.413835548990645
["f","k","o","p","v","w"],0.3355489906450025
["b","f","k","n","p","s"],0.4116198916789759
["b","f","k","n","p","t"],0.41629739044805514
["b","f","k","n","p","w"],0.5241260462826194
["f","k","n","p","s","t"],0.4121122599704579
["f","k","n","p","s","w"],0.4327917282127031
["f","k","n","p","t","w"],0.4359921221073363
["f","k","n","p","v","w"],0.3000984736582964
["b","f","g","k","p","w"],0.32311669128508125
["b","f","k","p","s","t"],0.40817331363860165
["b","f","k","p","s","w"],0.42146725750861647
["b","f","k","p","t","w"],0.4320531757754801
["b","f","k","p","v","w"],0.3190546528803545
["f","k","p","s","t","w"],0.4278680452978828
["d","e","f","n","o","p"],0.3584441161989168
["b","d","e","f","o","p"],0.37321516494337764
["d","e","f","o","p","s"],0.3190546528803545
["d","e","f","o","p","w"],0.38207779419005417
["b","d","e","f","n","p"],0.35499753815854257
["d","e","f","n","p","s"],0.31954702117183653
["d","e","f","n","p","w"],0.3638601674052191
["b","d","e","f","p","s"],0.31363860167405216
["b","d","e","f","p","w"],0.37863121614968
["d","e","f","p","s","w"],0.31954702117183653
["b","e","f","n","o","p"],0.7466765140324964
["e","f","g","n","o","p"],0.38995568685376664
["e","f","n","o","p","s"],0.6809453471196455
["e","f","n","o","p","t"],0.6351550960118169
["e","f","n","o","p","v"],0.43328409650418515
["e","f","n","o","p","w"],0.775972427375677
["e","f","n","o","p","x"],0.36533727227966517
["b","e","f","g","o","p"],0.43180699162973907
["b","e","f","l","o","p"],0.310438207779419
["b","e","f","o","p","s"],0.6474643032988675
["b","e","f","o","p","t"],0.6193993106843919
["b","e","f","o","p","v"],0.44116198916789756
["b","e","f","o","p","w"],0.809699655342196
["b","e","f","o","p","x"],0.3850320039389463
["e","f","g","o","p","s"],0.3249630723781389
["e","f","g","o","p","t"],0.31166912850812406
["e","f","g","o","p","w"],0.4549483013293944
["e","f","o","p","s","t"],0.6272772033481043
["e","f","o","p","s","v"],0.3658296405711472
["e","f","o","p","s","w"],0.6730674544559331
["e","f","o","p","s","x"],0.3185622845888725
["e","f","o","p","t","v"],0.3466272772033481
["e","f","o","p","t","w"],0.6509108813392418
["e","f","o","p","v","w"],0.4569177744953225
["e","f","o","p","w","x"],0.40275726243229937
["b","e","f","g","n","p"],0.4091580502215657
["b","e","f","n","p","s"],0.7023633677991138
["b","e","f","n","p","t"],0.6774987690792713
["b","e","f","n","p","v"],0.41654357459379615
["b","e","f","n","p","w"],0.8013293943870015
["b","e","f","n","p","x"],0.36533727227966517
["e","f","g","n","p","s"],0.3552437223042836
["e","f","g","n","p","t"],0.34416543574593794
["e","f","g","n","p","w"],0.4322993599212211
["e","f","n","p","s","t"],0.6821762678483506
["e","f","n","p","s","v"],0.3766617429837518
["e","f","n","p","s","w"],0.7279665189561793
["e","f","n","p","s","x"],0.33185622845888724
["e","f","n","p","t","v"],0.35745937961595275
["e","f","n","p","t","w"],0.7090103397341211
["e","f","n","p","t","x"],0.30379123584441164
["e","f","n","p","v","w"],0.4322993599212211
["e","f","n","p","w","x"],0.3830625307730182
["b","e","f","g","p","s"],0.3419497784342688
["b","e","f","g","p","t"],0.33825701624815363
["b","e","f","g","p","w"],0.4741506646971935
["b","e","f","p","s","t"],0.6664204825209257
["b","e","f","p","s","v"],0.3520433284096504
["b","e","f","p","s","w"],0.6944854751354013
["b","e","f","p","s","x"],0.3170851797144264
["b","e","f","p","t","v"],0.3417035942885278
["b","e","f","p","t","w"],0.6932545544066963
["b","e","f","p","v","w"],0.4401772525849335
["b","e","f","p","w","x"],0.40275726243229937
["e","f","g","p","s","t"],0.3458887247661251
["e","f","g","p","s","w"],0.36509108813392416
["e","f","g","p","t","w"],0.3540128015755785
["e","f","p","s","t","v"],0.3397341211225997
["e","f","p","s","t","w"],0.6979320531757754
["e","f","p","s","t","x"],0.3018217626784835
["e","f","p","s","v","w"],0.36484490398818314
["e","f","p","s","w","x"],0.33382570162481534
["e","f","p","t","v","w"],0.35745937961595275
["e","f","p","t","w","x"],0.31166912850812406
["b","d","f","n","o","p"],0.3495814869522403
["d","f","n","o","p","s"],0.3190546528803545
["d","f","n","o","p","w"],0.3584441161989168
["b","d","f","o","p","s"],0.31314623338257014
["b","d","f","o","p","w"],0.37321516494337764
["d","f","o","p","s","w"],0.3190546528803545
["b","d","f","n","p","s"],0.31363860167405216
["b","d","f","n","p","w"],0.35499753815854257
["d","f","n","p","s","w"],0.31954702117183653
["b","d","f","p","s","w"],0.31363860167405216
["b","f","g","n","o","p"],0.36681437715411125
["b","f","n","o","p","s"],0.6317085179714427
["b","f","n","o","p","t"],0.603643525356967
["b","f","n","o","p","v"],0.4057114721811915
["b","f","n","o","p","w"],0.7230428360413589
["b","f","n","o","p","x"],0.3417035942885278
["f","g","n","o","p","s"],0.3151157065484983
["f","g","n","o","p","t"],0.3018217626784835
["f","g","n","o","p","w"],0.38995568685376664
["f","n","o","p","s","t"],0.6115214180206795
["f","n","o","p","s","v"],0.3658296405711472
["f","n","o","p","s","w"],0.6573116691285081
["f","n","o","p","s","x"],0.31068439192516
["f","n","o","p","t","v"],0.3466272772033481
["f","n","o","p","t","w"],0.6351550960118169
["f","n","o","p","v","w"],0.42146725750861647
["f","n","o","p","w","x"],0.35942885278188086
["b","f","g","o","p","s"],0.3254554406696209
["b","f","g","o","p","t"],0.31954702117183653
["b","f","g","o","p","w"],0.4554406696208764
["b","f","o","p","s","t"],0.6312161496799606
["b","f","o","p","s","v"],0.35893648449039883
["b","f","o","p","s","w"],0.6592811422944362
["b","f","o","p","s","x"],0.31363860167405216
["b","f","o","p","t","v"],0.34859675036927623
["b","f","o","p","t","w"],0.654849827671098
["b","f","o","p","v","w"],0.44707040866568193
["b","f","o","p","w","x"],0.396848842934515
["f","g","o","p","s","t"],0.3293943870014771
["f","g","o","p","s","w"],0.34859675036927623
["f","g","o","p","t","w"],0.3353028064992615
["f","o","p","s","t","v"],0.3466272772033481
["f","o","p","s","t","w"],0.6627277203348104
["f","o","p","s","v","w"],0.37173806006893156
["f","o","p","s","w","x"],0.33037912358444116
["f","o","p","t","v","w"],0.3643525356967011
["f","o","p","t","w","x"],0.3072378138847858
["b","f","g","n","p","s"],0.33210241260462825
["b","f","g","n","p","t"],0.32840965041851305
["b","f","g","n","p","w"],0.4091580502215657
["b","f","n","p","s","t"],0.6506646971935007
["b","f","n","p","s","v"],0.3520433284096504
["b","f","n","p","s","w"],0.6787296898079763
["b","f","n","p","s","x"],0.30920728705071393
["b","f","n","p","t","v"],0.3417035942885278
["b","f","n","p","t","w"],0.6774987690792713
["b","f","n","p","v","w"],0.40472673559822747
["b","f","n","p","w","x"],0.35942885278188086
["f","g","n","p","s","t"],0.3360413589364845
["f","g","n","p","s","w"],0.3552437223042836
["f","g","n","p","t","w"],0.34416543574593794
["f","n","p","s","t","v"],0.3397341211225997
["f","n","p","s","t","w"],0.6821762678483506
["f","n","p","s","v","w"],0.36484490398818314
["f","n","p","s","w","x"],0.3259478089611029
["f","n","p","t","v","w"],0.35745937961595275
["f","n","p","t","w","x"],0.30379123584441164
["b","f","g","p","s","t"],0.3537666174298375
["b","f","g","p","s","w"],0.3655834564254062
["b","f","g","p","t","w"],0.361890694239291
["b","f","p","s","t","v"],0.3417035942885278
["b","f","p","s","t","w"],0.7018709995076317
["b","f","p","s","t","x"],0.30379123584441164
["b","f","p","s","v","w"],0.3579517479074348
["b","f","p","s","w","x"],0.3289020187099951
["b","f","p","t","v","w"],0.35942885278188086
["b","f","p","t","w","x"],0.31363860167405216
["f","g","p","s","t","w"],0.36952240275726245
["f","p","s","t","v","w"],0.35745937961595275
["f","p","s","t","w","x"],0.31954702117183653
["c","e","k","n","o","p"],0.45790251107828656
["b","c","e","k","o","p"],0.5142786804529789
["c","e","k","o","p","s"],0.36287543082225504
["c","e","k","o","p","t"],0.35475135401280156
["c","e","k","o","p","v"],0.3375184638109306
["c","e","k","o","p","w"],0.5386509108813392
["b","c","e","k","n","p"],0.4404234367306745
["c","e","k","n","p","s"],0.3552437223042836
["c","e","k","n","p","t"],0.34736582964057117
["c","e","k","n","p","v"],0.3020679468242245
["c","e","k","n","p","w"],0.464795667159035
["b","c","e","k","p","s"],0.34391925160019693
["b","c","e","k","p","t"],0.3434268833087149
["b","c","e","k","p","v"],0.3210241260462826
["b","c","e","k","p","w"],0.5211718365337272
["c","e","k","p","s","t"],0.345150172328902
["c","e","k","p","s","w"],0.36509108813392416
["c","e","k","p","t","w"],0.36312161496799605
["c","e","k","p","v","w"],0.3345642540620384
["b","c","k","n","o","p"],0.4276218611521418
["c","k","n","o","p","s"],0.34711964549483015
["c","k","n","o","p","t"],0.33899556868537667
["c","k","n","o","p","v"],0.3020679468242245
["c","k","n","o","p","w"],0.4519940915805022
["b","c","k","o","p","s"],0.3357951747907435
["b","c","k","o","p","t"],0.3350566223535204
["b","c","k","o","p","v"],0.3210241260462826
["b","c","k","o","p","w"],0.5083702609551944
["c","k","o","p","s","t"],0.33702609551944857
["c","k","o","p","s","w"],0.35696701132447073
["c","k","o","p","t","w"],0.35475135401280156
["c","k","o","p","v","w"],0.3345642540620384
["b","c","k","n","p","s"],0.32816346627277204
["b","c","k","n","p","t"],0.32767109798129
["b","c","k","n","p","w"],0.4345150172328902
["c","k","n","p","s","t"],0.3293943870014771
["c","k","n","p","s","w"],0.34933530280649927
["c","k","n","p","t","w"],0.34736582964057117
["b","c","k","p","s","t"],0.3254554406696209
["b","c","k","p","s","w"],0.3380108321024126
["b","c","k","p","t","w"],0.3434268833087149
["b","c","k","p","v","w"],0.31806991629739045
["c","k","p","s","t","w"],0.345150172328902
["c","d","e","n","o","p"],0.3466272772033481
["b","c","d","e","o","p"],0.36139832594780896
["c","d","e","o","p","s"],0.3072378138847858
["c","d","e","o","p","w"],0.3702609551944855
["b","c","d","e","n","p"],0.3431806991629739
["c","d","e","n","p","s"],0.30773018217626785
["c","d","e","n","p","w"],0.3520433284096504
["b","c","d","e","p","s"],0.3018217626784835
["b","c","d","e","p","w"],0.36681437715411125
["c","d","e","p","s","w"],0.30773018217626785
["b","c","e","n","o","p"],0.6373707533234859
["c","e","n","o","p","s"],0.5782865583456426
["c","e","n","o","p","t"],0.5288035450516987
["c","e","n","o","p","v"],0.41851304775972425
["c","e","n","o","p","w"],0.6666666666666666
["c","e","n","o","p","x"],0.31117676021664203
["b","c","e","g","o","p"],0.3372722796651896
["b","c","e","l","o","p"],0.30157557853274247
["b","c","e","o","p","s"],0.5448055145248646
["b","c","e","o","p","t"],0.5130477597242737
["b","c","e","o","p","v"],0.4263909404234367
["b","c","e","o","p","w"],0.7003938946331856
["b","c","e","o","p","x"],0.3308714918759232
["c","e","g","o","p","w"],0.3604135893648449
["c","e","o","p","s","t"],0.5268340718857706
["c","e","o","p","s","v"],0.3517971442639094
["c","e","o","p","s","w"],0.57040866568193
["c","e","o","p","t","v"],0.3348104382077794
["c","e","o","p","t","w"],0.5445593303791236
["c","e","o","p","v","w"],0.44214672575086167
["c","e","o","p","w","x"],0.34859675036927623
["b","c","e","n","p","s"],0.5664697193500738
["b","c","e","n","p","t"],0.535696701132447
["b","c","e","n","p","v"],0.4017725258493353
["b","c","e","n","p","w"],0.656573116691285
["c","e","g","n","p","w"],0.3023141309699655
["c","e","n","p","s","t"],0.5484982767109798
["c","e","n","p","s","v"],0.362629246676514
["c","e","n","p","s","w"],0.5920728705071393
["c","e","n","p","t","v"],0.345642540620384
["c","e","n","p","t","w"],0.5672082717872969
["c","e","n","p","v","w"],0.4175283111767602
["c","e","n","p","w","x"],0.3170851797144264
["b","c","e","g","p","w"],0.34416543574593794
["b","c","e","p","s","t"],0.5327424913835549
["b","c","e","p","s","v"],0.3380108321024126
["b","c","e","p","s","w"],0.5585918266863614
["b","c","e","p","t","v"],0.32988675529295913
["b","c","e","p","t","w"],0.551452486459872
["b","c","e","p","v","w"],0.4254062038404727
["b","c","e","p","w","x"],0.33677991137370755
["c","e","p","s","t","v"],0.32791728212703103
["c","e","p","s","t","w"],0.5642540620384048
["c","e","p","s","v","w"],0.35081240768094535
["c","e","p","t","v","w"],0.345642540620384
["b","c","d","n","o","p"],0.3377646479566716
["c","d","n","o","p","s"],0.3072378138847858
["c","d","n","o","p","w"],0.3466272772033481
["b","c","d","o","p","s"],0.30132939438700146
["b","c","d","o","p","w"],0.36139832594780896
["c","d","o","p","s","w"],0.3072378138847858
["b","c","d","n","p","s"],0.3018217626784835
["b","c","d","n","p","w"],0.3431806991629739
["c","d","n","p","s","w"],0.30773018217626785
["b","c","d","p","s","w"],0.3018217626784835
["b","c","n","o","p","s"],0.5290497291974396
["b","c","n","o","p","t"],0.49729197439684886
["b","c","n","o","p","v"],0.3909404234367307
["b","c","n","o","p","w"],0.6137370753323486
["c","n","o","p","s","t"],0.5110782865583456
["c","n","o","p","s","v"],0.3517971442639094
["c","n","o","p","s","w"],0.5546528803545052
["c","n","o","p","t","v"],0.3348104382077794
["c","n","o","p","t","w"],0.5288035450516987
["c","n","o","p","v","w"],0.4066962087641556
["c","n","o","p","w","x"],0.3052683407188577
["b","c","g","o","p","w"],0.36090595765632694
["b","c","o","p","s","t"],0.5307730182176268
["b","c","o","p","s","v"],0.344903988183161
["b","c","o","p","s","w"],0.5566223535204333
["b","c","o","p","t","v"],0.33677991137370755
["b","c","o","p","t","w"],0.5484982767109798
["b","c","o","p","v","w"],0.4322993599212211
["b","c","o","p","w","x"],0.34268833087149186
["c","o","p","s","t","v"],0.3348104382077794
["c","o","p","s","t","w"],0.5622845888724766
["c","o","p","s","v","w"],0.35770556376169377
["c","o","p","t","v","w"],0.35253569670113244
["b","c","n","p","s","t"],0.51698670605613
["b","c","n","p","s","v"],0.3380108321024126
["b","c","n","p","s","w"],0.5428360413589365
["b","c","n","p","t","v"],0.32988675529295913
["b","c","n","p","t","w"],0.535696701132447
["b","c","n","p","v","w"],0.38995568685376664
["c","n","p","s","t","v"],0.32791728212703103
["c","n","p","s","t","w"],0.5484982767109798
["c","n","p","s","v","w"],0.35081240768094535
["c","n","p","t","v","w"],0.345642540620384
["b","c","p","s","t","v"],0.32988675529295913
["b","c","p","s","t","w"],0.568193008370261
["b","c","p","s","v","w"],0.34391925160019693
["b","c","p","t","v","w"],0.3476120137863122
["c","p","s","t","v","w"],0.345642540620384
["b","e","k","n","o","p"],0.4876907927129493
["e","k","n","o","p","s"],0.4032496307237814
["e","k","n","o","p","t"],0.39807976366322007
["e","k","n","o","p","v"],0.30305268340718855
["e","k","n","o","p","w"],0.5120630231413097
["b","e","k","o","p","s"],0.39192516001969474
["b","e","k","o","p","t"],0.39414081733136386
["b","e","k","o","p","v"],0.32200886262924666
["b","e","k","o","p","w"],0.568439192516002
["e","g","k","o","p","w"],0.30785327424913833
["e","k","o","p","s","t"],0.39241752831117677
["e","k","o","p","s","w"],0.41309699655342197
["e","k","o","p","t","w"],0.413835548990645
["e","k","o","p","v","w"],0.3355489906450025
["b","e","k","n","p","s"],0.4116198916789759
["b","e","k","n","p","t"],0.41629739044805514
["b","e","k","n","p","w"],0.5241260462826194
["e","k","n","p","s","t"],0.4121122599704579
["e","k","n","p","s","w"],0.4327917282127031
["e","k","n","p","t","w"],0.4359921221073363
["e","k","n","p","v","w"],0.3000984736582964
["b","e","g","k","p","w"],0.32311669128508125
["b","e","k","p","s","t"],0.40817331363860165
["b","e","k","p","s","w"],0.42146725750861647
["b","e","k","p","t","w"],0.4320531757754801
["b","e","k","p","v","w"],0.3190546528803545
["e","k","p","s","t","w"],0.4278680452978828
["b","k","n","o","p","s"],0.3761693746922698
["b","k","n","o","p","t"],0.37838503200393897
["b","k","n","o","p","w"],0.4817823732151649
["k","n","o","p","s","t"],0.3766617429837518
["k","n","o","p","s","w"],0.397341211225997
["k","n","o","p","t","w"],0.39807976366322007
["k","n","o","p","v","w"],0.3000984736582964
["b","k","o","p","s","t"],0.3727227966518956
["b","k","o","p","s","w"],0.3860167405219104
["b","k","o","p","t","w"],0.39414081733136386
["b","k","o","p","v","w"],0.3190546528803545
["k","o","p","s","t","w"],0.39241752831117677
["b","k","n","p","s","t"],0.39241752831117677
["b","k","n","p","s","w"],0.4057114721811915
["b","k","n","p","t","w"],0.41629739044805514
["k","n","p","s","t","w"],0.4121122599704579
["b","k","p","s","t","w"],0.40817331363860165
["b","d","e","n","o","p"],0.3495814869522403
["d","e","n","o","p","s"],0.3190546528803545
["d","e","n","o","p","w"],0.3584441161989168
["b","d","e","o","p","s"],0.31314623338257014
["b","d","e","o","p","w"],0.37321516494337764
["d","e","o","p","s","w"],0.3190546528803545
["b","d","e","n","p","s"],0.31363860167405216
["b","d","e","n","p","w"],0.35499753815854257
["d","e","n","p","s","w"],0.31954702117183653
["b","d","e","p","s","w"],0.31363860167405216
["b","e","g","n","o","p"],0.36681437715411125
["b","e","n","o","p","s"],0.6317085179714427
["b","e","n","o","p","t"],0.603643525356967
["b","e","n","o","p","v"],0.4057114721811915
["b","e","n","o","p","w"],0.7230428360413589
["b","e","n","o","p","x"],0.3417035942885278
["e","g","n","o","p","s"],0.3151157065484983
["e","g","n","o","p","t"],0.3018217626784835
["e","g","n","o","p","w"],0.38995568685376664
["e","n","o","p","s","t"],0.6115214180206795
["e","n","o","p","s","v"],0.3658296405711472
["e","n","o","p","s","w"],0.6573116691285081
["e","n","o","p","s","x"],0.31068439192516
["e","n","o","p","t","v"],0.3466272772033481
["e","n","o","p","t","w"],0.6351550960118169
["e","n","o","p","v","w"],0.42146725750861647
["e","n","o","p","w","x"],0.35942885278188086
["b","e","g","o","p","s"],0.3018217626784835
["b","e","g","o","p","w"],0.43180699162973907
["b","e","o","p","s","t"],0.5957656326932546
["b","e","o","p","s","v"],0.3412112259970458
["b","e","o","p","s","w"],0.6238306253077301
["b","e","o","p","t","v"],0.3308714918759232
["b","e","o","p","t","w"],0.6193993106843919
["b","e","o","p","v","w"],0.4293451501723289
["b","e","o","p","w","x"],0.379123584441162
["e","g","o","p","s","t"],0.30576070901033975
["e","g","o","p","s","w"],0.3249630723781389
["e","g","o","p","t","w"],0.31166912850812406
